SourceWebsite,City,Country,ScrapeDateTime,Condition,CleanCondition,NormalizedCondition
Open-Meteo,Temasek,Singapore,2026-04-01 20:00:00+00:00,mainly clear,mainly clear,clear
Open-Meteo,Tokyo,Japan,2026-04-01 20:00:00+00:00,slight rain,slight rain,rain
Open-Meteo,Toronto,Canada,2026-04-01 20:00:00+00:00,overcast,overcast,cloudy
Open-Meteo,Toronto,Canada,2026-04-01 20:00:00+00:00,overcast,overcast,cloudy
TimeAndDate,London,United Kingdom,2026-04-01 20:07:32.681242+00:00,passing clouds.,passing clouds.,other
TimeAndDate,Paris,France,2026-04-01 20:07:37.043470+00:00,drizzle. fog.,drizzle. fog.,rain
TimeAndDate,Berlin,Germany,2026-04-01 20:07:42.304766+00:00,clear.,clear.,clear
TimeAndDate,Madrid,Spain,2026-04-01 20:07:46.585345+00:00,passing clouds.,passing clouds.,other
TimeAndDate,Rome,Italy,2026-04-01 20:07:48.826087+00:00,passing clouds.,passing clouds.,other
TimeAndDate,Cairo,Egypt,2026-04-01 20:07:50.926066+00:00,mostly cloudy.,mostly cloudy.,cloudy
TimeAndDate,Nairobi,Kenya,2026-04-01 20:07:53.171996+00:00,passing clouds.,passing clouds.,other
TimeAndDate,Johannesburg,South Africa,2026-04-01 20:07:55.644707+00:00,passing clouds.,passing clouds.,other
TimeAndDate,Dubai,United Arab Emirates,2026-04-01 20:07:58.846013+00:00,clear.,clear.,clear
TimeAndDate,Mumbai,India,2026-04-01 20:08:03.349915+00:00,haze.,haze.,fog
TimeAndDate,Tokyo,Japan,2026-04-01 20:08:08.285439+00:00,sprinkles. overcast.,sprinkles. overcast.,cloudy
TimeAndDate,Seoul,South Korea,2026-04-01 20:08:12.440024+00:00,clear.,clear.,clear
TimeAndDate,Singapore,Singapore,2026-04-01 20:08:16.187042+00:00,passing clouds.,passing clouds.,other
TimeAndDate,Sydney,Australia,2026-04-01 20:08:20.020975+00:00,passing clouds.,passing clouds.,other
TimeAndDate,Melbourne,Australia,2026-04-01 20:08:24.030339+00:00,clear.,clear.,clear
TimeAndDate,Auckland,New Zealand,2026-04-01 20:08:27.422733+00:00,clear.,clear.,clear
TimeAndDate,Beirut,Lebanon,2026-04-01 20:08:30.287405+00:00,light rain. overcast.,light rain. overcast.,cloudy
TimeAndDate,New York,United States,2026-04-01 20:08:31.872207+00:00,broken clouds.,broken clouds.,other
TimeAndDate,Los Angeles,United States,2026-04-01 20:08:34.405416+00:00,sunny.,sunny.,clear
TimeAndDate,Chicago,United States,2026-04-01 20:08:37.036966+00:00,overcast.,overcast.,cloudy
TimeAndDate,Toronto,Canada,2026-04-01 20:08:39.480690+00:00,mostly cloudy.,mostly cloudy.,cloudy
TimeAndDate,Mexico City,Mexico,2026-04-01 20:08:41.464185+00:00,scattered clouds.,scattered clouds.,other
TimeAndDate,Sao Paulo,Brazil,2026-04-01 20:08:43.756455+00:00,partly sunny.,partly sunny.,clear
TimeAndDate,Buenos Aires,Argentina,2026-04-01 20:08:45.805662+00:00,sunny.,sunny.,clear
TimeAndDate,London,United Kingdom,2026-04-01 20:08:47.451149+00:00,passing clouds.,passing clouds.,other
TimeAndDate,Paris,France,2026-04-01 20:08:49.199959+00:00,drizzle. fog.,drizzle. fog.,rain
TimeAndDate,Berlin,Germany,2026-04-01 20:08:51.216636+00:00,clear.,clear.,clear
TimeAndDate,Madrid,Spain,2026-04-01 20:08:53.266393+00:00,passing clouds.,passing clouds.,other
TimeAndDate,Rome,Italy,2026-04-01 20:08:55.411825+00:00,passing clouds.,passing clouds.,other
TimeAndDate,Cairo,Egypt,2026-04-01 20:08:57.593307+00:00,mostly cloudy.,mostly cloudy.,cloudy
TimeAndDate,Nairobi,Kenya,2026-04-01 20:09:00.047129+00:00,passing clouds.,passing clouds.,other
TimeAndDate,Johannesburg,South Africa,2026-04-01 20:09:02.455201+00:00,passing clouds.,passing clouds.,other
TimeAndDate,Dubai,United Arab Emirates,2026-04-01 20:09:04.343171+00:00,clear.,clear.,clear
TimeAndDate,Mumbai,India,2026-04-01 20:09:06.131162+00:00,haze.,haze.,fog
TimeAndDate,Tokyo,Japan,2026-04-01 20:09:07.935253+00:00,sprinkles. overcast.,sprinkles. overcast.,cloudy
TimeAndDate,Seoul,South Korea,2026-04-01 20:09:10.413181+00:00,clear.,clear.,clear
TimeAndDate,Singapore,Singapore,2026-04-01 20:09:12.288536+00:00,passing clouds.,passing clouds.,other
TimeAndDate,Sydney,Australia,2026-04-01 20:09:14.829914+00:00,passing clouds.,passing clouds.,other
TimeAndDate,Melbourne,Australia,2026-04-01 20:09:17.224196+00:00,clear.,clear.,clear
TimeAndDate,Auckland,New Zealand,2026-04-01 20:09:19.838630+00:00,clear.,clear.,clear
TimeAndDate,Beirut,Lebanon,2026-04-01 20:09:24.593662+00:00,light rain. overcast.,light rain. overcast.,cloudy
TimeAndDate,New York,United States,2026-04-01 20:09:26.634776+00:00,broken clouds.,broken clouds.,other
TimeAndDate,Los Angeles,United States,2026-04-01 20:09:30.416761+00:00,sunny.,sunny.,clear
TimeAndDate,Chicago,United States,2026-04-01 20:09:34.214337+00:00,overcast.,overcast.,cloudy
TimeAndDate,Toronto,Canada,2026-04-01 20:09:39.793194+00:00,mostly cloudy.,mostly cloudy.,cloudy
TimeAndDate,Mexico City,Mexico,2026-04-01 20:09:45.031443+00:00,scattered clouds.,scattered clouds.,other
TimeAndDate,Sao Paulo,Brazil,2026-04-01 20:09:50.293292+00:00,partly sunny.,partly sunny.,clear
TimeAndDate,Buenos Aires,Argentina,2026-04-01 20:09:58.684608+00:00,sunny.,sunny.,clear
TimeAndDate,London,United Kingdom,2026-04-01 20:10:32.324965+00:00,passing clouds.,passing clouds.,other
TimeAndDate,Paris,France,2026-04-01 20:10:36.868330+00:00,drizzle. fog.,drizzle. fog.,rain
TimeAndDate,Berlin,Germany,2026-04-01 20:10:41.264421+00:00,clear.,clear.,clear
TimeAndDate,Madrid,Spain,2026-04-01 20:10:44.970949+00:00,passing clouds.,passing clouds.,other
TimeAndDate,Rome,Italy,2026-04-01 20:10:48.176479+00:00,passing clouds.,passing clouds.,other
TimeAndDate,Cairo,Egypt,2026-04-01 20:10:51.938532+00:00,mostly cloudy.,mostly cloudy.,cloudy
TimeAndDate,Nairobi,Kenya,2026-04-01 20:10:56.866549+00:00,passing clouds.,passing clouds.,other
TimeAndDate,Johannesburg,South Africa,2026-04-01 20:11:01.617206+00:00,passing clouds.,passing clouds.,other
TimeAndDate,Dubai,United Arab Emirates,2026-04-01 20:11:07.717540+00:00,clear.,clear.,clear
TimeAndDate,Mumbai,India,2026-04-01 20:11:12.431357+00:00,haze.,haze.,fog
TimeAndDate,Tokyo,Japan,2026-04-01 20:11:16.118390+00:00,sprinkles. overcast.,sprinkles. overcast.,cloudy
TimeAndDate,Seoul,South Korea,2026-04-01 20:11:19.584751+00:00,clear.,clear.,clear
TimeAndDate,Singapore,Singapore,2026-04-01 20:11:23.301768+00:00,passing clouds.,passing clouds.,other
TimeAndDate,Sydney,Australia,2026-04-01 20:11:26.346989+00:00,passing clouds.,passing clouds.,other
TimeAndDate,Melbourne,Australia,2026-04-01 20:11:31.434676+00:00,clear.,clear.,clear
TimeAndDate,Auckland,New Zealand,2026-04-01 20:11:34.452488+00:00,clear.,clear.,clear
TimeAndDate,Beirut,Lebanon,2026-04-01 20:14:11.344004+00:00,light rain. overcast.,light rain. overcast.,cloudy
TimeAndDate,New York,United States,2026-04-01 20:14:12.643314+00:00,broken clouds.,broken clouds.,other
TimeAndDate,Los Angeles,United States,2026-04-01 20:14:14.195975+00:00,sunny.,sunny.,clear
TimeAndDate,Chicago,United States,2026-04-01 20:14:15.615760+00:00,overcast.,overcast.,cloudy
TimeAndDate,Toronto,Canada,2026-04-01 20:14:16.871822+00:00,mostly cloudy.,mostly cloudy.,cloudy
TimeAndDate,Mexico City,Mexico,2026-04-01 20:14:18.353892+00:00,scattered clouds.,scattered clouds.,other
TimeAndDate,Sao Paulo,Brazil,2026-04-01 20:14:19.736614+00:00,partly sunny.,partly sunny.,clear
TimeAndDate,Buenos Aires,Argentina,2026-04-01 20:14:21.337572+00:00,sunny.,sunny.,clear
TimeAndDate,London,United Kingdom,2026-04-01 20:14:22.739802+00:00,passing clouds.,passing clouds.,other
TimeAndDate,Paris,France,2026-04-01 20:14:24.532922+00:00,drizzle. fog.,drizzle. fog.,rain
TimeAndDate,Berlin,Germany,2026-04-01 20:14:26.022094+00:00,clear.,clear.,clear
TimeAndDate,Madrid,Spain,2026-04-01 20:14:27.715379+00:00,passing clouds.,passing clouds.,other
TimeAndDate,Rome,Italy,2026-04-01 20:14:39.710319+00:00,passing clouds.,passing clouds.,other
TimeAndDate,Cairo,Egypt,2026-04-01 20:14:41.251486+00:00,mostly cloudy.,mostly cloudy.,cloudy
TimeAndDate,Nairobi,Kenya,2026-04-01 20:14:42.651893+00:00,passing clouds.,passing clouds.,other
TimeAndDate,Johannesburg,South Africa,2026-04-01 20:14:44.783524+00:00,passing clouds.,passing clouds.,other
TimeAndDate,Dubai,United Arab Emirates,2026-04-01 20:14:46.408135+00:00,clear.,clear.,clear
TimeAndDate,Mumbai,India,2026-04-01 20:14:49.152878+00:00,haze.,haze.,fog
TimeAndDate,Tokyo,Japan,2026-04-01 20:14:50.929087+00:00,sprinkles. overcast.,sprinkles. overcast.,cloudy
TimeAndDate,Seoul,South Korea,2026-04-01 20:14:52.669090+00:00,clear.,clear.,clear
TimeAndDate,Singapore,Singapore,2026-04-01 20:14:54.384799+00:00,passing clouds.,passing clouds.,other
TimeAndDate,Sydney,Australia,2026-04-01 20:14:56.227069+00:00,passing clouds.,passing clouds.,other
TimeAndDate,Melbourne,Australia,2026-04-01 20:14:58.132709+00:00,clear.,clear.,clear
TimeAndDate,Auckland,New Zealand,2026-04-01 20:15:00.714563+00:00,clear.,clear.,clear
TimeAndDate,Beirut,Lebanon,2026-04-01 20:15:04.903717+00:00,light rain. overcast.,light rain. overcast.,cloudy
TimeAndDate,New York,United States,2026-04-01 20:15:07.870654+00:00,broken clouds.,broken clouds.,other
TimeAndDate,Los Angeles,United States,2026-04-01 20:15:14.122874+00:00,sunny.,sunny.,clear
TimeAndDate,Chicago,United States,2026-04-01 20:15:17.578061+00:00,overcast.,overcast.,cloudy
TimeAndDate,Toronto,Canada,2026-04-01 20:15:21.249706+00:00,mostly cloudy.,mostly cloudy.,cloudy
TimeAndDate,Mexico City,Mexico,2026-04-01 20:15:26.405411+00:00,scattered clouds.,scattered clouds.,other
TimeAndDate,Sao Paulo,Brazil,2026-04-01 20:15:29.174119+00:00,partly sunny.,partly sunny.,clear
TimeAndDate,Buenos Aires,Argentina,2026-04-01 20:15:32.403947+00:00,sunny.,sunny.,clear
TimeAndDate,London,United Kingdom,2026-04-01 20:15:34.584337+00:00,passing clouds.,passing clouds.,other
TimeAndDate,Paris,France,2026-04-01 20:15:36.993254+00:00,drizzle. fog.,drizzle. fog.,rain
TimeAndDate,Berlin,Germany,2026-04-01 20:15:49.872104+00:00,clear.,clear.,clear
TimeAndDate,Madrid,Spain,2026-04-01 20:15:54.611790+00:00,clear.,clear.,clear
TimeAndDate,Rome,Italy,2026-04-01 20:15:57.429139+00:00,passing clouds.,passing clouds.,other
TimeAndDate,Cairo,Egypt,2026-04-01 20:16:11.219775+00:00,mostly cloudy.,mostly cloudy.,cloudy
TimeAndDate,Nairobi,Kenya,2026-04-01 20:16:13.489901+00:00,passing clouds.,passing clouds.,other
TimeAndDate,Johannesburg,South Africa,2026-04-01 20:16:17.111883+00:00,passing clouds.,passing clouds.,other
TimeAndDate,Dubai,United Arab Emirates,2026-04-01 20:16:20.765424+00:00,clear.,clear.,clear
TimeAndDate,Mumbai,India,2026-04-01 20:16:23.612043+00:00,haze.,haze.,fog
TimeAndDate,Tokyo,Japan,2026-04-01 20:16:26.864741+00:00,sprinkles. overcast.,sprinkles. overcast.,cloudy
TimeAndDate,Seoul,South Korea,2026-04-01 20:16:29.299073+00:00,clear.,clear.,clear
TimeAndDate,Singapore,Singapore,2026-04-01 20:16:30.856235+00:00,passing clouds.,passing clouds.,other
TimeAndDate,Sydney,Australia,2026-04-01 20:16:34.692963+00:00,passing clouds.,passing clouds.,other
TimeAndDate,Melbourne,Australia,2026-04-01 20:16:39.306656+00:00,clear.,clear.,clear
TimeAndDate,Auckland,New Zealand,2026-04-01 20:16:41.227973+00:00,clear.,clear.,clear
TimeAndDate,Beirut,Lebanon,2026-04-01 20:16:46.150069+00:00,light rain. overcast.,light rain. overcast.,cloudy
TimeAndDate,New York,United States,2026-04-01 20:16:51.929215+00:00,broken clouds.,broken clouds.,other
TimeAndDate,Los Angeles,United States,2026-04-01 20:16:54.155086+00:00,sunny.,sunny.,clear
TimeAndDate,Chicago,United States,2026-04-01 20:16:56.852364+00:00,overcast.,overcast.,cloudy
TimeAndDate,Toronto,Canada,2026-04-01 20:16:59.305992+00:00,mostly cloudy.,mostly cloudy.,cloudy
TimeAndDate,Mexico City,Mexico,2026-04-01 20:17:02.987017+00:00,scattered clouds.,scattered clouds.,other
TimeAndDate,Sao Paulo,Brazil,2026-04-01 20:17:05.379012+00:00,partly sunny.,partly sunny.,clear
TimeAndDate,Buenos Aires,Argentina,2026-04-01 20:17:08.179414+00:00,sunny.,sunny.,clear
TimeAndDate,London,United Kingdom,2026-04-01 20:17:10.923690+00:00,passing clouds.,passing clouds.,other
TimeAndDate,Paris,France,2026-04-01 20:17:13.559274+00:00,drizzle. fog.,drizzle. fog.,rain
TimeAndDate,Berlin,Germany,2026-04-01 20:17:17.894758+00:00,clear.,clear.,clear
TimeAndDate,Madrid,Spain,2026-04-01 20:17:22.359372+00:00,clear.,clear.,clear
TimeAndDate,Rome,Italy,2026-04-01 20:17:27.171236+00:00,passing clouds.,passing clouds.,other
TimeAndDate,Cairo,Egypt,2026-04-01 20:17:31.303531+00:00,mostly cloudy.,mostly cloudy.,cloudy
TimeAndDate,Nairobi,Kenya,2026-04-01 20:17:34.495019+00:00,passing clouds.,passing clouds.,other
TimeAndDate,Johannesburg,South Africa,2026-04-01 20:17:39.216954+00:00,passing clouds.,passing clouds.,other
TimeAndDate,Dubai,United Arab Emirates,2026-04-01 20:17:42.205741+00:00,clear.,clear.,clear
TimeAndDate,Mumbai,India,2026-04-01 20:17:46.392953+00:00,haze.,haze.,fog
TimeAndDate,Tokyo,Japan,2026-04-01 20:17:49.322227+00:00,sprinkles. overcast.,sprinkles. overcast.,cloudy
TimeAndDate,Seoul,South Korea,2026-04-01 20:17:51.581261+00:00,clear.,clear.,clear
TimeAndDate,Singapore,Singapore,2026-04-01 20:17:54.275802+00:00,passing clouds.,passing clouds.,other
TimeAndDate,Sydney,Australia,2026-04-01 20:17:56.891283+00:00,passing clouds.,passing clouds.,other
TimeAndDate,Melbourne,Australia,2026-04-01 20:17:59.300975+00:00,clear.,clear.,clear
TimeAndDate,Auckland,New Zealand,2026-04-01 20:18:01.287498+00:00,clear.,clear.,clear
TimeAndDate,Beirut,Lebanon,2026-04-01 20:18:07.272301+00:00,light rain. overcast.,light rain. overcast.,cloudy
TimeAndDate,New York,United States,2026-04-01 20:18:09.971476+00:00,broken clouds.,broken clouds.,other
TimeAndDate,Los Angeles,United States,2026-04-01 20:18:13.231497+00:00,sunny.,sunny.,clear
TimeAndDate,Chicago,United States,2026-04-01 20:18:15.009394+00:00,more clouds than sun.,more clouds than sun.,other
TimeAndDate,Toronto,Canada,2026-04-01 20:18:17.148878+00:00,mostly cloudy.,mostly cloudy.,cloudy
TimeAndDate,Mexico City,Mexico,2026-04-01 20:18:20.347883+00:00,scattered clouds.,scattered clouds.,other
TimeAndDate,Sao Paulo,Brazil,2026-04-01 20:18:23.850632+00:00,partly sunny.,partly sunny.,clear
TimeAndDate,Buenos Aires,Argentina,2026-04-01 20:18:26.711982+00:00,sunny.,sunny.,clear
TimeAndDate,London,United Kingdom,2026-04-01 20:18:29.400711+00:00,overcast.,overcast.,cloudy
TimeAndDate,Paris,France,2026-04-01 20:18:31.931426+00:00,fog.,fog.,fog
TimeAndDate,Berlin,Germany,2026-04-01 20:18:34.569360+00:00,clear.,clear.,clear
TimeAndDate,Madrid,Spain,2026-04-01 20:18:36.881420+00:00,clear.,clear.,clear
TimeAndDate,Rome,Italy,2026-04-01 20:18:38.969471+00:00,passing clouds.,passing clouds.,other
TimeAndDate,Cairo,Egypt,2026-04-01 20:18:41.526682+00:00,mostly cloudy.,mostly cloudy.,cloudy
TimeAndDate,Nairobi,Kenya,2026-04-01 20:18:44.011368+00:00,passing clouds.,passing clouds.,other
TimeAndDate,Johannesburg,South Africa,2026-04-01 20:18:46.544049+00:00,passing clouds.,passing clouds.,other
TimeAndDate,Dubai,United Arab Emirates,2026-04-01 20:18:49.191238+00:00,clear.,clear.,clear
TimeAndDate,Mumbai,India,2026-04-01 20:18:52.084649+00:00,haze.,haze.,fog
TimeAndDate,Tokyo,Japan,2026-04-01 20:18:57.156967+00:00,sprinkles. overcast.,sprinkles. overcast.,cloudy
TimeAndDate,Seoul,South Korea,2026-04-01 20:19:01.981492+00:00,fog.,fog.,fog
TimeAndDate,Singapore,Singapore,2026-04-01 20:19:05.647993+00:00,passing clouds.,passing clouds.,other
TimeAndDate,Sydney,Australia,2026-04-01 20:19:09.113792+00:00,clear.,clear.,clear
TimeAndDate,Melbourne,Australia,2026-04-01 20:19:13.166518+00:00,clear.,clear.,clear
TimeAndDate,Auckland,New Zealand,2026-04-01 20:19:18.413009+00:00,clear.,clear.,clear
TimeAndDate,Beirut,Lebanon,2026-04-01 20:19:24.256984+00:00,light rain. overcast.,light rain. overcast.,cloudy
TimeAndDate,New York,United States,2026-04-01 20:19:27.492107+00:00,mostly cloudy.,mostly cloudy.,cloudy
TimeAndDate,Los Angeles,United States,2026-04-01 20:19:30.711833+00:00,sunny.,sunny.,clear
TimeAndDate,Chicago,United States,2026-04-01 20:19:37.084451+00:00,more clouds than sun.,more clouds than sun.,other
TimeAndDate,Toronto,Canada,2026-04-01 20:19:43.021436+00:00,mostly cloudy.,mostly cloudy.,cloudy
TimeAndDate,Mexico City,Mexico,2026-04-01 20:19:47.690610+00:00,scattered clouds.,scattered clouds.,other
TimeAndDate,Sao Paulo,Brazil,2026-04-01 20:19:51.204835+00:00,partly sunny.,partly sunny.,clear
TimeAndDate,Buenos Aires,Argentina,2026-04-01 20:19:55.495841+00:00,sunny.,sunny.,clear
TimeAndDate,London,United Kingdom,2026-04-01 20:19:59.043799+00:00,overcast.,overcast.,cloudy
TimeAndDate,Paris,France,2026-04-01 20:20:02.288809+00:00,fog.,fog.,fog
TimeAndDate,Berlin,Germany,2026-04-01 20:20:05.519811+00:00,clear.,clear.,clear
TimeAndDate,Madrid,Spain,2026-04-01 20:20:10.150611+00:00,clear.,clear.,clear
TimeAndDate,Rome,Italy,2026-04-01 20:20:14.435494+00:00,passing clouds.,passing clouds.,other
TimeAndDate,Cairo,Egypt,2026-04-01 20:20:17.308411+00:00,mostly cloudy.,mostly cloudy.,cloudy
TimeAndDate,Nairobi,Kenya,2026-04-01 20:20:19.901959+00:00,passing clouds.,passing clouds.,other
TimeAndDate,Johannesburg,South Africa,2026-04-01 20:20:23.042784+00:00,passing clouds.,passing clouds.,other
TimeAndDate,Dubai,United Arab Emirates,2026-04-01 20:20:25.586326+00:00,clear.,clear.,clear
TimeAndDate,Mumbai,India,2026-04-01 20:20:28.058678+00:00,haze.,haze.,fog
TimeAndDate,Tokyo,Japan,2026-04-01 20:20:30.664500+00:00,sprinkles. overcast.,sprinkles. overcast.,cloudy
TimeAndDate,Seoul,South Korea,2026-04-01 20:20:33.373443+00:00,fog.,fog.,fog
TimeAndDate,Singapore,Singapore,2026-04-01 20:20:35.731265+00:00,passing clouds.,passing clouds.,other
TimeAndDate,Sydney,Australia,2026-04-01 20:20:38.610586+00:00,clear.,clear.,clear
TimeAndDate,Melbourne,Australia,2026-04-01 20:20:41.142210+00:00,clear.,clear.,clear
TimeAndDate,Auckland,New Zealand,2026-04-01 20:20:43.464024+00:00,clear.,clear.,clear
TimeAndDate,Beirut,Lebanon,2026-04-01 20:23:47.400128+00:00,light rain. overcast.,light rain. overcast.,cloudy
TimeAndDate,New York,United States,2026-04-01 20:23:48.607800+00:00,mostly cloudy.,mostly cloudy.,cloudy
TimeAndDate,Los Angeles,United States,2026-04-01 20:23:49.843228+00:00,sunny.,sunny.,clear
TimeAndDate,Chicago,United States,2026-04-01 20:23:51.052888+00:00,more clouds than sun.,more clouds than sun.,other
TimeAndDate,Toronto,Canada,2026-04-01 20:23:52.301003+00:00,mostly cloudy.,mostly cloudy.,cloudy
TimeAndDate,Mexico City,Mexico,2026-04-01 20:23:53.527241+00:00,scattered clouds.,scattered clouds.,other
TimeAndDate,Sao Paulo,Brazil,2026-04-01 20:23:54.731352+00:00,partly sunny.,partly sunny.,clear
TimeAndDate,Buenos Aires,Argentina,2026-04-01 20:23:55.931206+00:00,sunny.,sunny.,clear
TimeAndDate,London,United Kingdom,2026-04-01 20:23:57.183359+00:00,overcast.,overcast.,cloudy
TimeAndDate,Paris,France,2026-04-01 20:23:58.555768+00:00,fog.,fog.,fog
TimeAndDate,Berlin,Germany,2026-04-01 20:23:59.781639+00:00,clear.,clear.,clear
TimeAndDate,Madrid,Spain,2026-04-01 20:24:01.269750+00:00,clear.,clear.,clear
TimeAndDate,Rome,Italy,2026-04-01 20:24:02.501179+00:00,passing clouds.,passing clouds.,other
TimeAndDate,Cairo,Egypt,2026-04-01 20:24:03.715497+00:00,mostly cloudy.,mostly cloudy.,cloudy
TimeAndDate,Nairobi,Kenya,2026-04-01 20:24:04.943114+00:00,passing clouds.,passing clouds.,other
TimeAndDate,Johannesburg,South Africa,2026-04-01 20:24:06.300754+00:00,passing clouds.,passing clouds.,other
TimeAndDate,Dubai,United Arab Emirates,2026-04-01 20:24:07.867964+00:00,clear.,clear.,clear
TimeAndDate,Mumbai,India,2026-04-01 20:24:09.220429+00:00,haze.,haze.,fog
TimeAndDate,Tokyo,Japan,2026-04-01 20:24:10.489602+00:00,sprinkles. overcast.,sprinkles. overcast.,cloudy
TimeAndDate,Seoul,South Korea,2026-04-01 20:24:11.767591+00:00,fog.,fog.,fog
TimeAndDate,Singapore,Singapore,2026-04-01 20:24:13.057758+00:00,passing clouds.,passing clouds.,other
TimeAndDate,Sydney,Australia,2026-04-01 20:24:18.417617+00:00,clear.,clear.,clear
TimeAndDate,Melbourne,Australia,2026-04-01 20:24:19.687962+00:00,clear.,clear.,clear
TimeAndDate,Auckland,New Zealand,2026-04-01 20:24:20.976423+00:00,clear.,clear.,clear
TimeAndDate,Beirut,Lebanon,2026-04-01 20:24:22.644091+00:00,light rain. overcast.,light rain. overcast.,cloudy
TimeAndDate,New York,United States,2026-04-01 20:24:24.122898+00:00,mostly cloudy.,mostly cloudy.,cloudy
TimeAndDate,Los Angeles,United States,2026-04-01 20:24:25.870542+00:00,sunny.,sunny.,clear
TimeAndDate,Chicago,United States,2026-04-01 20:24:27.362680+00:00,more clouds than sun.,more clouds than sun.,other
TimeAndDate,Toronto,Canada,2026-04-01 20:24:29.200524+00:00,mostly cloudy.,mostly cloudy.,cloudy
TimeAndDate,Mexico City,Mexico,2026-04-01 20:24:30.747988+00:00,scattered clouds.,scattered clouds.,other
TimeAndDate,Sao Paulo,Brazil,2026-04-01 20:24:32.157718+00:00,partly sunny.,partly sunny.,clear
TimeAndDate,Buenos Aires,Argentina,2026-04-01 20:24:34.087963+00:00,sunny.,sunny.,clear
TimeAndDate,London,United Kingdom,2026-04-01 20:24:35.569398+00:00,overcast.,overcast.,cloudy
TimeAndDate,Paris,France,2026-04-01 20:24:37.089831+00:00,fog.,fog.,fog
TimeAndDate,Berlin,Germany,2026-04-01 20:24:38.628809+00:00,clear.,clear.,clear
TimeAndDate,Madrid,Spain,2026-04-01 20:24:40.219880+00:00,clear.,clear.,clear
TimeAndDate,Rome,Italy,2026-04-01 20:24:41.857971+00:00,passing clouds.,passing clouds.,other
